Id,cnt
2998,414
2999,250
3000,59
3001,130
3002,397
3003,337
3004,5
3005,5
3006,38
3007,230
3008,282
3009,140
3010,62
3011,151
3012,73
3013,30
3014,292
3015,188
3016,636
3017,6
3018,220
3019,37
3020,342
3021,241
3022,511
3023,369
3024,105
3025,290
3026,434
3027,77
3028,197
3029,421
3030,122
3031,386
3032,13
3033,3
3034,118
3035,87
3036,222
3037,2
3038,265
3039,245
3040,15
3041,423
3042,38
3043,7
3044,97
3045,541
3046,57
3047,31
3048,452
3049,29
3050,215
3051,483
3052,401
3053,118
3054,6
3055,5
3056,451
3057,404
3058,68
3059,125
3060,114
3061,8
3062,213
3063,185
3064,123
3065,147
3066,76
3067,91
3068,610
3069,250
3070,169
3071,16
3072,578
3073,5
3074,397
3075,227
3076,8
3077,241
3078,6
3079,264
3080,398
3081,433
3082,225
3083,291
3084,245
3085,35
3086,375
3087,222
3088,222
3089,207
3090,229
3091,168
3092,639
3093,125
3094,25
3095,149
3096,128
3097,24
3098,104
3099,6
3100,118
3101,12
3102,26
3103,286
3104,99
3105,126
3106,158
3107,50
3108,16
3109,6
3110,155
3111,49
3112,490
3113,679
3114,173
3115,20
3116,4
3117,600
3118,182
3119,271
3120,131
3121,62
3122,104
3123,724
3124,194
3125,2
3126,100
3127,314
3128,254
3129,4
3130,523
3131,151
3132,423
3133,4
3134,692
3135,266
3136,332
3137,122
3138,192
3139,54
3140,12
3141,248
3142,150
3143,80
3144,119
3145,396
3146,73
3147,356
3148,446
3149,3
3150,126
3151,37
3152,131
3153,30
3154,111
3155,588
3156,43
3157,110
3158,26
3159,62
3160,357
3161,6
3162,614
3163,171
3164,129
3165,239
3166,241
3167,23
3168,112
3169,451
3170,231
3171,153
3172,257
3173,248
3174,276
3175,102
3176,101
3177,15
3178,10
3179,220
3180,96
3181,544
3182,127
3183,23
3184,88
3185,9
3186,130
3187,4
3188,47
3189,339
3190,61
3191,553
3192,234
3193,744
3194,63
3195,356
3196,122
3197,32
3198,150
3199,7
3200,112
3201,20
3202,3
3203,269
3204,315
3205,90
3206,152
3207,45
3208,165
3209,5
3210,468
3211,149
3212,19
3213,60
3214,82
3215,76
3216,491
3217,149
3218,244
3219,6
3220,209
3221,333
3222,411
3223,422
3224,235
3225,619
3226,543
3227,4
3228,414
3229,96
3230,113
3231,110
3232,16
3233,529
3234,50
3235,29
3236,116
3237,7
3238,130
3239,633
3240,32
3241,143
3242,168
3243,13
3244,369
3245,297
3246,132
3247,47
3248,33
3249,119
3250,47
3251,19
3252,33
3253,696
3254,3
3255,170
3256,7
3257,128
3258,316
3259,183
3260,716
3261,437
3262,54
3263,9
3264,116
3265,45
3266,38
3267,94
3268,275
3269,251
3270,431
3271,123
3272,60
3273,5
3274,32
3275,181
3276,196
3277,53
3278,7
3279,404
3280,444
3281,451
3282,230
3283,344
3284,356
3285,336
3286,30
3287,188
3288,112
3289,290
3290,242
3291,12
3292,548
3293,119
3294,151
3295,33
3296,19
3297,424
3298,563
3299,71
3300,551
3301,503
3302,16
3303,12
3304,26
3305,9
3306,12
3307,195
3308,169
3309,35
3310,212
3311,628
3312,6
3313,485
3314,205
3315,164
3316,303
3317,153
3318,376
3319,362
3320,86
3321,286
3322,610
3323,234
3324,20
3325,6
3326,483
3327,208
3328,5
3329,15
3330,131
3331,353
3332,1
3333,105
3334,174
3335,390
3336,16
3337,4
3338,82
3339,228
3340,620
3341,125
3342,592
3343,128
3344,8
3345,216
3346,126
3347,107
3348,54
3349,5
3350,52
3351,203
3352,154
3353,60
3354,18
3355,188
3356,88
3357,47
3358,293
3359,499
3360,335
3361,20
3362,223
3363,6
3364,138
3365,467
3366,190
3367,15
3368,46
3369,179
3370,126
3371,190
3372,10
3373,17
3374,10
3375,296
3376,7
3377,270
3378,156
3379,354
3380,13
3381,5
3382,512
3383,148
3384,56
3385,4
3386,203
3387,119
3388,364
3389,198
3390,125
3391,55
3392,73
3393,531
3394,29
3395,50
3396,367
3397,30
3398,20
3399,128
3400,341
3401,486
3402,117
3403,278
3404,25
3405,46
3406,189
3407,108
3408,36
3409,70
3410,33
3411,9
3412,271
3413,413
3414,237
3415,22
3416,135
3417,106
3418,706
3419,12
3420,2
3421,184
3422,3
3423,286
3424,8
3425,171
3426,241
3427,245
3428,122
3429,13
3430,44
3431,101
3432,5
3433,124
3434,604
3435,5
3436,54
3437,32
3438,34
3439,6
3440,213
3441,253
3442,58
3443,263
3444,10
3445,5
3446,210
3447,235
3448,175
3449,27
3450,5
3451,179
3452,147
3453,312
3454,80
3455,483
3456,70
3457,153
3458,212
3459,14
3460,274
3461,321
3462,47
3463,5
3464,5
3465,157
3466,449
3467,316
3468,106
3469,180
3470,147
3471,49
3472,242
3473,25
3474,333
3475,145
3476,188
3477,7
3478,154
3479,232
3480,162
3481,64
3482,256
3483,36
3484,61
3485,13
3486,28
3487,198
3488,20
3489,245
3490,221
3491,227
3492,25
3493,258
3494,4
3495,26
3496,150
3497,19
3498,29
3499,94
3500,202
3501,212
3502,85
3503,160
3504,101
3505,32
3506,424
3507,39
3508,131
3509,480
3510,324
3511,6
3512,421
3513,358
3514,139
3515,210
3516,170
3517,412
3518,77
3519,40
3520,56
3521,89
3522,91
3523,29
3524,34
3525,296
3526,208
3527,179
3528,5
3529,150
3530,209
3531,178
3532,123
3533,177
3534,392
3535,12
3536,381
3537,315
3538,383
3539,8
3540,245
3541,9
3542,188
3543,244
3544,114
3545,234
3546,404
3547,102
3548,16
3549,432
3550,287
3551,63
3552,77
3553,63
3554,95
3555,618
3556,63
3557,131
3558,25
3559,165
3560,82
3561,3
3562,3
3563,157
3564,134
3565,156
3566,212
3567,200
3568,27
3569,146
3570,291
3571,415
3572,97
3573,232
3574,29
3575,247
3576,103
3577,531
3578,265
3579,5
3580,65
3581,229
3582,269
3583,103
3584,189
3585,137
3586,32
3587,8
3588,19
3589,17
3590,470
3591,234
3592,337
3593,131
3594,204
3595,324
3596,59
3597,186
3598,157
3599,160
3600,5
3601,295
3602,105
3603,64
3604,128
3605,430
3606,344
3607,85
3608,17
3609,276
3610,281
3611,310
3612,212
3613,34
3614,140
3615,355
3616,515
3617,9
3618,9
3619,187
3620,162
3621,160
3622,641
3623,480
3624,193
3625,220
3626,22
3627,458
3628,303
3629,294
3630,75
3631,6
3632,98
3633,385
3634,235
3635,198
3636,298
3637,537
3638,99
3639,219
3640,56
3641,188
3642,2
3643,498
3644,178
3645,88
3646,250
3647,236
3648,626
3649,228
3650,341
3651,442
3652,443
3653,62
3654,27
3655,66
3656,13
3657,85
3658,203
3659,542
3660,33
3661,124
3662,58
3663,160
3664,160
3665,51
3666,176
3667,323
3668,195
3669,283
3670,172
3671,43
3672,351
3673,4
3674,41
3675,74
3676,167
3677,138
3678,83
3679,130
3680,19
3681,360
3682,40
3683,17
3684,6
3685,183
3686,194
3687,666
3688,149
3689,19
3690,32
3691,27
3692,37
3693,109
3694,546
3695,187
3696,19
3697,158
3698,134
3699,197
3700,512
3701,158
3702,24
3703,11
3704,416
3705,523
3706,30
3707,561
3708,360
3709,275
3710,95
3711,83
3712,20
3713,234
3714,490
3715,81
3716,421
3717,142
3718,248
3719,96
3720,188
3721,296
3722,29
3723,553
3724,107
3725,213
3726,17
3727,38
3728,144
3729,157
3730,63
3731,7
3732,355
3733,287
3734,2
3735,18
3736,364
3737,40
3738,147
3739,389
3740,5
3741,186
3742,50
3743,238
3744,351
3745,145
3746,139
3747,227
3748,211
3749,89
3750,384
3751,269
3752,219
3753,6
3754,335
3755,70
3756,220
3757,153
3758,445
3759,2
3760,314
3761,246
3762,84
3763,51
3764,666
3765,51
3766,703
3767,223
3768,171
3769,222
3770,244
3771,3
3772,223
3773,46
3774,60
3775,107
3776,378
3777,6
3778,9
3779,365
3780,14
3781,102
3782,688
3783,387
3784,436
3785,350
3786,320
3787,36
3788,103
3789,145
3790,515
3791,4
3792,227
3793,485
3794,183
3795,505
3796,196
3797,133
3798,133
3799,137
3800,35
3801,205
3802,319
3803,556
3804,16
3805,405
3806,16
3807,25
3808,406
3809,215
3810,84
3811,14
3812,124
3813,261
3814,431
3815,44
3816,127
3817,364
3818,159
3819,709
3820,32
3821,290
3822,82
3823,19
3824,374
3825,205
3826,347
3827,130
3828,76
3829,340
3830,414
3831,278
3832,50
3833,122
3834,26
3835,243
3836,190
3837,9
3838,219
3839,192
3840,3
3841,131
3842,333
3843,93
3844,91
3845,225
3846,162
3847,63
3848,8
3849,37
3850,5
3851,138
3852,198
3853,181
3854,83
3855,421
3856,278
3857,256
3858,269
3859,470
3860,59
3861,9
3862,166
3863,111
3864,14
3865,567
3866,132
3867,316
3868,246
3869,195
3870,182
3871,340
3872,8
3873,5
3874,119
3875,113
3876,141
3877,293
3878,118
3879,552
3880,405
3881,48
3882,91
3883,11
3884,167
3885,92
3886,119
3887,5
3888,163
3889,149
3890,61
3891,19
3892,41
3893,343
3894,791
3895,11
3896,102
3897,189
3898,223
3899,381
3900,104
3901,264
3902,11
3903,218
3904,171
3905,215
3906,81
3907,168
3908,390
3909,114
3910,141
3911,113
3912,7
3913,161
3914,7
3915,407
3916,143
3917,77
3918,783
3919,6
3920,189
3921,41
3922,4
3923,485
3924,45
3925,25
3926,268
3927,87
3928,10
3929,248
3930,474
3931,4
3932,217
3933,10
3934,213
3935,171
3936,44
3937,305
3938,471
3939,231
3940,216
3941,220
3942,105
3943,236
3944,216
3945,81
3946,99
3947,173
3948,7
3949,7
3950,335
3951,236
3952,250
3953,331
3954,692
3955,45
3956,255
3957,145
3958,27
3959,27
3960,597
3961,248
3962,426
3963,167
3964,245
3965,314
3966,584
3967,23
3968,103
3969,355
3970,497
3971,36
3972,111
3973,77
3974,174
3975,167
3976,56
3977,57
3978,84
3979,27
3980,6
3981,809
3982,31
3983,284
3984,223
3985,19
3986,402
3987,239
3988,206
3989,4
3990,233
3991,6
3992,19
3993,12
3994,353
3995,7
3996,394
3997,95
3998,93
3999,29
4000,36
4001,199
4002,187
4003,423
4004,66
4005,7
4006,290
4007,70
4008,248
4009,347
4010,57
4011,4
4012,146
4013,496
4014,626
4015,34
4016,57
4017,242
4018,106
4019,5
4020,6
4021,139
4022,255
4023,97
4024,470
4025,405
4026,74
4027,67
4028,13
4029,309
4030,173
4031,60
4032,49
4033,141
4034,200
4035,410
4036,384
4037,294
4038,103
4039,111
4040,240
4041,227
4042,151
4043,162
4044,229
4045,214
4046,48
4047,136
4048,308
4049,254
4050,419
4051,165
4052,287
4053,166
4054,495
4055,267
4056,66
4057,216
4058,42
4059,690
4060,138
4061,410
4062,248
4063,4
4064,5
4065,281
4066,242
4067,639
4068,111
4069,290
4070,5
4071,555
4072,73
4073,138
4074,231
4075,133
4076,301
4077,211
4078,58
4079,6
4080,67
4081,6
4082,555
4083,255
4084,102
4085,158
4086,7
4087,270
4088,148
4089,84
4090,80
4091,3
4092,86
4093,22
4094,312
4095,289
4096,23
4097,59
4098,345
4099,102
4100,132
4101,157
4102,172
4103,353
4104,240
4105,67
4106,298
4107,412
4108,90
4109,355
4110,328
4111,272
4112,209
4113,12
4114,203
4115,56
4116,24
4117,8
4118,191
4119,420
4120,38
4121,153
4122,141
4123,90
4124,10
4125,5
4126,261
4127,37
4128,48
4129,632
4130,458
4131,449
4132,4
4133,300
4134,76
4135,5
4136,317
4137,226
4138,265
4139,453
4140,584
4141,71
4142,194
4143,117
4144,238
4145,141
4146,61
4147,92
4148,54
4149,14
4150,4
4151,139
4152,193
4153,234
4154,200
4155,97
4156,206
4157,242
4158,3
4159,577
4160,137
4161,59
4162,350
4163,180
4164,265
4165,76
4166,51
4167,14
4168,330
4169,316
4170,8
4171,181
4172,465
4173,150
4174,8
4175,188
4176,6
4177,293
4178,245
4179,438
4180,590
4181,500
4182,94
4183,413
4184,10
4185,8
4186,337
4187,6
4188,277
4189,132
4190,37
4191,17
4192,193
4193,356
4194,295
4195,25
4196,6
4197,93
4198,530
4199,129
4200,278
4201,20
4202,7
4203,301
4204,194
4205,416
4206,231
4207,185
4208,668
4209,640
4210,670
4211,141
4212,118
4213,602
4214,275
4215,69
4216,16
4217,77
4218,132
4219,51
4220,257
4221,235
4222,76
4223,182
4224,16
4225,742
4226,275
4227,27
4228,225
4229,373
4230,90
4231,205
4232,296
4233,145
4234,4
4235,6
4236,272
4237,542
4238,27
4239,180
4240,442
4241,399
4242,121
4243,195
4244,211
4245,4
4246,80
4247,322
4248,406
4249,279
4250,145
4251,25
4252,226
4253,121
4254,237
4255,116
4256,304
4257,90
4258,591
4259,78
4260,177
4261,147
4262,7
4263,1
4264,626
4265,240
4266,3
4267,235
4268,133
4269,469
4270,405
4271,135
4272,8
4273,133
4274,4
4275,223
4276,150
4277,138
4278,10
4279,349
4280,40
4281,106
4282,40
4283,221
4284,29
4285,411
4286,141
4287,41
4288,375
4289,12
4290,5
4291,285
4292,250
4293,227
4294,4
4295,108
4296,117
4297,147
4298,188
4299,508
4300,10
4301,83
4302,446
4303,70
4304,133
4305,237
4306,230
4307,524
4308,60
4309,360
4310,385
4311,25
4312,65
4313,310
4314,194
4315,229
4316,581
4317,28
4318,41
4319,109
4320,512
4321,142
4322,45
4323,577
4324,277
4325,22
4326,163
4327,72
4328,5
4329,99
4330,339
4331,252
4332,625
4333,228
4334,80
4335,300
4336,686
4337,510
4338,55
4339,359
4340,119
4341,46
4342,7
4343,130
4344,433
