Id,cnt
2998,248
2999,271
3000,164
3001,141
3002,372
3003,402
3004,106
3005,68
3006,32
3007,201
3008,234
3009,203
3010,236
3011,204
3012,81
3013,51
3014,247
3015,291
3016,301
3017,221
3018,192
3019,104
3020,148
3021,244
3022,400
3023,325
3024,51
3025,137
3026,240
3027,91
3028,224
3029,232
3030,207
3031,316
3032,57
3033,38
3034,149
3035,131
3036,304
3037,25
3038,309
3039,250
3040,132
3041,137
3042,152
3043,71
3044,94
3045,177
3046,70
3047,129
3048,107
3049,0
3050,233
3051,264
3052,393
3053,240
3054,175
3055,142
3056,242
3057,173
3058,218
3059,374
3060,56
3061,112
3062,297
3063,225
3064,274
3065,0
3066,9
3067,37
3068,312
3069,288
3070,248
3071,4
3072,379
3073,71
3074,123
3075,156
3076,162
3077,362
3078,134
3079,382
3080,209
3081,107
3082,217
3083,264
3084,194
3085,133
3086,314
3087,196
3088,284
3089,275
3090,395
3091,259
3092,314
3093,225
3094,139
3095,75
3096,226
3097,192
3098,210
3099,157
3100,269
3101,34
3102,65
3103,253
3104,114
3105,88
3106,143
3107,26
3108,33
3109,142
3110,177
3111,58
3112,235
3113,383
3114,390
3115,0
3116,92
3117,306
3118,274
3119,138
3120,184
3121,82
3122,131
3123,196
3124,202
3125,18
3126,120
3127,164
3128,245
3129,47
3130,272
3131,325
3132,292
3133,1
3134,306
3135,275
3136,243
3137,92
3138,181
3139,62
3140,0
3141,295
3142,176
3143,220
3144,146
3145,213
3146,62
3147,121
3148,299
3149,72
3150,167
3151,37
3152,115
3153,117
3154,155
3155,306
3156,115
3157,116
3158,1
3159,196
3160,180
3161,112
3162,292
3163,62
3164,261
3165,270
3166,260
3167,143
3168,113
3169,352
3170,126
3171,186
3172,312
3173,217
3174,311
3175,122
3176,30
3177,86
3178,120
3179,257
3180,24
3181,143
3182,113
3183,71
3184,66
3185,98
3186,138
3187,22
3188,0
3189,159
3190,0
3191,252
3192,286
3193,361
3194,41
3195,375
3196,161
3197,136
3198,175
3199,129
3200,106
3201,0
3202,102
3203,210
3204,241
3205,261
3206,242
3207,118
3208,329
3209,62
3210,303
3211,263
3212,175
3213,194
3214,101
3215,119
3216,288
3217,83
3218,310
3219,99
3220,254
3221,250
3222,185
3223,340
3224,331
3225,308
3226,278
3227,84
3228,235
3229,145
3230,13
3231,267
3232,173
3233,315
3234,26
3235,55
3236,121
3237,109
3238,95
3239,325
3240,0
3241,169
3242,204
3243,52
3244,225
3245,241
3246,137
3247,171
3248,71
3249,163
3250,13
3251,90
3252,35
3253,361
3254,32
3255,90
3256,23
3257,231
3258,305
3259,220
3260,366
3261,357
3262,50
3263,76
3264,222
3265,21
3266,174
3267,229
3268,233
3269,277
3270,243
3271,294
3272,157
3273,102
3274,180
3275,173
3276,160
3277,207
3278,18
3279,292
3280,308
3281,109
3282,185
3283,215
3284,209
3285,281
3286,108
3287,203
3288,284
3289,254
3290,216
3291,65
3292,345
3293,183
3294,159
3295,141
3296,154
3297,48
3298,243
3299,249
3300,228
3301,227
3302,131
3303,86
3304,166
3305,44
3306,82
3307,304
3308,216
3309,182
3310,119
3311,384
3312,119
3313,333
3314,274
3315,365
3316,176
3317,107
3318,184
3319,245
3320,182
3321,292
3322,311
3323,301
3324,126
3325,131
3326,285
3327,243
3328,93
3329,102
3330,391
3331,125
3332,11
3333,203
3334,113
3335,221
3336,123
3337,25
3338,222
3339,156
3340,299
3341,48
3342,273
3343,223
3344,122
3345,373
3346,216
3347,102
3348,31
3349,135
3350,167
3351,282
3352,160
3353,105
3354,116
3355,218
3356,65
3357,127
3358,26
3359,360
3360,261
3361,168
3362,264
3363,100
3364,158
3365,292
3366,272
3367,111
3368,73
3369,313
3370,207
3371,228
3372,108
3373,163
3374,73
3375,216
3376,68
3377,153
3378,202
3379,283
3380,136
3381,99
3382,326
3383,69
3384,0
3385,75
3386,199
3387,107
3388,286
3389,179
3390,171
3391,207
3392,184
3393,271
3394,138
3395,34
3396,365
3397,131
3398,156
3399,226
3400,267
3401,358
3402,66
3403,307
3404,93
3405,0
3406,262
3407,130
3408,167
3409,153
3410,129
3411,47
3412,143
3413,267
3414,270
3415,117
3416,280
3417,195
3418,332
3419,22
3420,0
3421,296
3422,22
3423,252
3424,62
3425,130
3426,276
3427,271
3428,161
3429,0
3430,164
3431,20
3432,46
3433,37
3434,168
3435,4
3436,203
3437,31
3438,153
3439,196
3440,208
3441,283
3442,209
3443,126
3444,166
3445,106
3446,269
3447,317
3448,258
3449,102
3450,87
3451,131
3452,175
3453,241
3454,176
3455,227
3456,109
3457,334
3458,222
3459,142
3460,276
3461,242
3462,0
3463,151
3464,109
3465,289
3466,52
3467,163
3468,164
3469,271
3470,210
3471,161
3472,239
3473,188
3474,372
3475,233
3476,228
3477,96
3478,294
3479,243
3480,159
3481,162
3482,191
3483,119
3484,68
3485,164
3486,117
3487,63
3488,87
3489,286
3490,409
3491,225
3492,52
3493,194
3494,109
3495,99
3496,303
3497,76
3498,132
3499,257
3500,246
3501,226
3502,158
3503,259
3504,146
3505,179
3506,93
3507,98
3508,159
3509,360
3510,310
3511,82
3512,198
3513,240
3514,319
3515,209
3516,304
3517,203
3518,121
3519,67
3520,10
3521,132
3522,322
3523,36
3524,67
3525,270
3526,290
3527,171
3528,121
3529,146
3530,327
3531,270
3532,153
3533,207
3534,327
3535,55
3536,374
3537,103
3538,244
3539,125
3540,307
3541,9
3542,238
3543,362
3544,128
3545,179
3546,214
3547,132
3548,17
3549,374
3550,219
3551,105
3552,213
3553,156
3554,71
3555,292
3556,156
3557,313
3558,157
3559,163
3560,207
3561,40
3562,0
3563,170
3564,136
3565,195
3566,344
3567,174
3568,191
3569,145
3570,103
3571,110
3572,91
3573,287
3574,100
3575,206
3576,204
3577,330
3578,372
3579,60
3580,230
3581,191
3582,81
3583,128
3584,189
3585,186
3586,28
3587,94
3588,100
3589,69
3590,247
3591,306
3592,285
3593,179
3594,264
3595,265
3596,277
3597,217
3598,108
3599,116
3600,29
3601,344
3602,140
3603,158
3604,146
3605,295
3606,86
3607,138
3608,139
3609,209
3610,163
3611,263
3612,282
3613,213
3614,165
3615,266
3616,248
3617,122
3618,46
3619,82
3620,265
3621,119
3622,252
3623,306
3624,213
3625,271
3626,154
3627,376
3628,279
3629,225
3630,73
3631,145
3632,176
3633,188
3634,291
3635,146
3636,269
3637,271
3638,111
3639,312
3640,32
3641,131
3642,14
3643,91
3644,331
3645,269
3646,196
3647,68
3648,370
3649,261
3650,282
3651,345
3652,335
3653,6
3654,101
3655,56
3656,0
3657,188
3658,235
3659,142
3660,240
3661,122
3662,56
3663,145
3664,175
3665,19
3666,346
3667,343
3668,322
3669,231
3670,383
3671,116
3672,260
3673,0
3674,14
3675,157
3676,274
3677,95
3678,154
3679,177
3680,61
3681,339
3682,80
3683,53
3684,170
3685,296
3686,255
3687,282
3688,195
3689,121
3690,194
3691,184
3692,147
3693,2
3694,184
3695,237
3696,0
3697,92
3698,174
3699,266
3700,244
3701,87
3702,78
3703,25
3704,334
3705,337
3706,67
3707,215
3708,142
3709,346
3710,118
3711,74
3712,209
3713,254
3714,384
3715,153
3716,222
3717,239
3718,274
3719,346
3720,48
3721,189
3722,208
3723,325
3724,177
3725,311
3726,7
3727,152
3728,230
3729,293
3730,175
3731,32
3732,252
3733,118
3734,0
3735,166
3736,309
3737,132
3738,157
3739,173
3740,0
3741,309
3742,3
3743,397
3744,147
3745,154
3746,120
3747,291
3748,331
3749,127
3750,257
3751,358
3752,297
3753,0
3754,414
3755,68
3756,305
3757,203
3758,146
3759,0
3760,261
3761,264
3762,305
3763,72
3764,390
3765,136
3766,357
3767,257
3768,356
3769,315
3770,36
3771,45
3772,272
3773,0
3774,132
3775,153
3776,375
3777,113
3778,16
3779,96
3780,0
3781,108
3782,341
3783,247
3784,314
3785,213
3786,296
3787,146
3788,163
3789,194
3790,457
3791,0
3792,306
3793,364
3794,259
3795,325
3796,273
3797,140
3798,110
3799,180
3800,219
3801,294
3802,305
3803,213
3804,46
3805,272
3806,26
3807,64
3808,336
3809,398
3810,256
3811,0
3812,226
3813,83
3814,215
3815,180
3816,172
3817,344
3818,339
3819,397
3820,219
3821,377
3822,100
3823,111
3824,429
3825,270
3826,246
3827,171
3828,299
3829,330
3830,350
3831,208
3832,161
3833,114
3834,37
3835,153
3836,247
3837,59
3838,266
3839,267
3840,114
3841,163
3842,289
3843,175
3844,144
3845,265
3846,223
3847,137
3848,38
3849,163
3850,0
3851,145
3852,260
3853,211
3854,71
3855,290
3856,396
3857,409
3858,280
3859,231
3860,118
3861,87
3862,225
3863,206
3864,135
3865,343
3866,130
3867,88
3868,53
3869,235
3870,107
3871,393
3872,104
3873,181
3874,55
3875,220
3876,136
3877,346
3878,98
3879,381
3880,363
3881,198
3882,171
3883,105
3884,171
3885,59
3886,108
3887,89
3888,297
3889,122
3890,108
3891,159
3892,76
3893,390
3894,332
3895,73
3896,246
3897,190
3898,312
3899,203
3900,120
3901,262
3902,63
3903,356
3904,199
3905,270
3906,30
3907,109
3908,220
3909,160
3910,194
3911,89
3912,69
3913,7
3914,108
3915,422
3916,169
3917,54
3918,387
3919,45
3920,62
3921,0
3922,126
3923,300
3924,48
3925,44
3926,129
3927,17
3928,9
3929,207
3930,317
3931,18
3932,308
3933,144
3934,199
3935,381
3936,98
3937,273
3938,315
3939,359
3940,271
3941,49
3942,223
3943,162
3944,347
3945,162
3946,199
3947,346
3948,239
3949,22
3950,196
3951,277
3952,157
3953,401
3954,168
3955,0
3956,293
3957,311
3958,111
3959,187
3960,306
3961,337
3962,299
3963,230
3964,16
3965,91
3966,279
3967,146
3968,212
3969,341
3970,116
3971,29
3972,63
3973,46
3974,227
3975,200
3976,177
3977,189
3978,97
3979,60
3980,161
3981,351
3982,124
3983,323
3984,273
3985,28
3986,294
3987,308
3988,218
3989,32
3990,315
3991,94
3992,0
3993,194
3994,395
3995,79
3996,369
3997,211
3998,180
3999,124
4000,173
4001,252
4002,89
4003,320
4004,221
4005,18
4006,304
4007,85
4008,297
4009,282
4010,219
4011,49
4012,71
4013,249
4014,213
4015,151
4016,34
4017,235
4018,153
4019,125
4020,122
4021,208
4022,137
4023,67
4024,419
4025,349
4026,42
4027,65
4028,62
4029,257
4030,242
4031,204
4032,19
4033,251
4034,102
4035,277
4036,431
4037,278
4038,168
4039,192
4040,293
4041,284
4042,252
4043,266
4044,207
4045,198
4046,35
4047,328
4048,72
4049,317
4050,365
4051,241
4052,223
4053,340
4054,250
4055,186
4056,169
4057,99
4058,248
4059,306
4060,253
4061,222
4062,271
4063,49
4064,52
4065,288
4066,188
4067,327
4068,277
4069,271
4070,214
4071,219
4072,187
4073,311
4074,218
4075,94
4076,267
4077,251
4078,42
4079,97
4080,117
4081,222
4082,227
4083,376
4084,75
4085,152
4086,177
4087,245
4088,422
4089,140
4090,75
4091,56
4092,44
4093,139
4094,292
4095,262
4096,99
4097,104
4098,174
4099,121
4100,154
4101,152
4102,387
4103,408
4104,268
4105,62
4106,203
4107,245
4108,296
4109,285
4110,194
4111,310
4112,248
4113,166
4114,295
4115,81
4116,43
4117,114
4118,95
4119,361
4120,90
4121,250
4122,160
4123,89
4124,219
4125,136
4126,342
4127,84
4128,78
4129,306
4130,108
4131,394
4132,78
4133,232
4134,268
4135,28
4136,307
4137,302
4138,234
4139,370
4140,335
4141,132
4142,405
4143,73
4144,370
4145,197
4146,36
4147,165
4148,211
4149,54
4150,64
4151,147
4152,313
4153,308
4154,197
4155,332
4156,353
4157,318
4158,33
4159,174
4160,208
4161,281
4162,231
4163,133
4164,293
4165,87
4166,16
4167,81
4168,250
4169,250
4170,141
4171,121
4172,321
4173,196
4174,154
4175,214
4176,164
4177,449
4178,265
4179,285
4180,284
4181,337
4182,271
4183,378
4184,57
4185,118
4186,72
4187,127
4188,271
4189,170
4190,116
4191,46
4192,173
4193,275
4194,257
4195,55
4196,6
4197,160
4198,255
4199,173
4200,187
4201,87
4202,91
4203,242
4204,264
4205,101
4206,311
4207,275
4208,337
4209,343
4210,329
4211,185
4212,215
4213,350
4214,353
4215,77
4216,140
4217,152
4218,247
4219,194
4220,276
4221,159
4222,128
4223,222
4224,95
4225,346
4226,243
4227,145
4228,333
4229,280
4230,126
4231,175
4232,270
4233,276
4234,56
4235,114
4236,231
4237,245
4238,12
4239,247
4240,222
4241,306
4242,326
4243,274
4244,276
4245,134
4246,277
4247,254
4248,126
4249,160
4250,184
4251,135
4252,216
4253,122
4254,249
4255,114
4256,84
4257,200
4258,313
4259,278
4260,182
4261,45
4262,0
4263,0
4264,367
4265,269
4266,75
4267,339
4268,248
4269,351
4270,346
4271,24
4272,141
4273,101
4274,135
4275,280
4276,345
4277,153
4278,145
4279,296
4280,14
4281,114
4282,20
4283,133
4284,129
4285,245
4286,110
4287,148
4288,338
4289,136
4290,128
4291,322
4292,241
4293,341
4294,105
4295,159
4296,207
4297,213
4298,187
4299,82
4300,54
4301,206
4302,278
4303,193
4304,141
4305,273
4306,253
4307,233
4308,209
4309,261
4310,345
4311,140
4312,48
4313,285
4314,202
4315,219
4316,360
4317,121
4318,176
4319,103
4320,261
4321,313
4322,224
4323,266
4324,331
4325,23
4326,250
4327,177
4328,218
4329,78
4330,249
4331,343
4332,306
4333,298
4334,192
4335,260
4336,324
4337,415
4338,138
4339,243
4340,254
4341,40
4342,152
4343,272
4344,225
