Id,cnt
2998,404
2999,242
3000,48
3001,21
3002,392
3003,299
3004,0
3005,25
3006,62
3007,244
3008,277
3009,163
3010,72
3011,135
3012,83
3013,32
3014,299
3015,186
3016,622
3017,17
3018,237
3019,39
3020,343
3021,238
3022,510
3023,368
3024,91
3025,291
3026,430
3027,68
3028,179
3029,470
3030,165
3031,402
3032,8
3033,7
3034,95
3035,80
3036,244
3037,0
3038,273
3039,270
3040,5
3041,403
3042,38
3043,16
3044,89
3045,536
3046,66
3047,41
3048,478
3049,26
3050,185
3051,477
3052,406
3053,85
3054,5
3055,10
3056,441
3057,403
3058,70
3059,125
3060,160
3061,5
3062,204
3063,189
3064,116
3065,126
3066,60
3067,85
3068,573
3069,255
3070,181
3071,12
3072,571
3073,0
3074,382
3075,237
3076,12
3077,190
3078,19
3079,280
3080,376
3081,457
3082,260
3083,252
3084,269
3085,42
3086,362
3087,215
3088,172
3089,191
3090,241
3091,150
3092,648
3093,136
3094,25
3095,178
3096,101
3097,19
3098,97
3099,5
3100,132
3101,7
3102,29
3103,290
3104,103
3105,136
3106,139
3107,51
3108,22
3109,6
3110,147
3111,40
3112,525
3113,696
3114,158
3115,15
3116,9
3117,601
3118,190
3119,226
3120,100
3121,34
3122,87
3123,696
3124,193
3125,0
3126,89
3127,304
3128,267
3129,9
3130,520
3131,139
3132,425
3133,2
3134,661
3135,253
3136,357
3137,93
3138,177
3139,21
3140,8
3141,258
3142,154
3143,68
3144,124
3145,436
3146,88
3147,333
3148,398
3149,17
3150,123
3151,26
3152,109
3153,36
3154,112
3155,595
3156,42
3157,92
3158,21
3159,87
3160,348
3161,9
3162,596
3163,143
3164,145
3165,231
3166,234
3167,10
3168,113
3169,447
3170,280
3171,148
3172,245
3173,265
3174,312
3175,101
3176,91
3177,19
3178,16
3179,201
3180,63
3181,546
3182,133
3183,15
3184,105
3185,20
3186,121
3187,11
3188,36
3189,345
3190,76
3191,546
3192,242
3193,720
3194,79
3195,336
3196,124
3197,34
3198,146
3199,12
3200,114
3201,17
3202,0
3203,287
3204,311
3205,99
3206,162
3207,60
3208,172
3209,11
3210,460
3211,131
3212,27
3213,83
3214,112
3215,72
3216,467
3217,154
3218,235
3219,13
3220,231
3221,327
3222,399
3223,389
3224,188
3225,615
3226,518
3227,1
3228,435
3229,89
3230,117
3231,120
3232,13
3233,563
3234,50
3235,25
3236,142
3237,5
3238,140
3239,644
3240,21
3241,138
3242,155
3243,12
3244,362
3245,290
3246,135
3247,46
3248,32
3249,131
3250,59
3251,19
3252,37
3253,729
3254,0
3255,169
3256,18
3257,128
3258,327
3259,191
3260,758
3261,445
3262,50
3263,21
3264,121
3265,48
3266,56
3267,100
3268,287
3269,268
3270,439
3271,105
3272,57
3273,5
3274,28
3275,211
3276,228
3277,66
3278,12
3279,366
3280,451
3281,482
3282,248
3283,328
3284,356
3285,324
3286,42
3287,189
3288,136
3289,266
3290,218
3291,12
3292,496
3293,84
3294,165
3295,28
3296,21
3297,421
3298,556
3299,70
3300,558
3301,542
3302,14
3303,17
3304,22
3305,0
3306,19
3307,227
3308,201
3309,28
3310,268
3311,689
3312,8
3313,489
3314,180
3315,157
3316,299
3317,143
3318,388
3319,359
3320,81
3321,307
3322,567
3323,217
3324,19
3325,8
3326,481
3327,208
3328,0
3329,15
3330,119
3331,346
3332,0
3333,93
3334,166
3335,375
3336,19
3337,0
3338,68
3339,265
3340,614
3341,132
3342,571
3343,116
3344,16
3345,205
3346,128
3347,108
3348,36
3349,4
3350,61
3351,191
3352,168
3353,48
3354,16
3355,195
3356,75
3357,30
3358,330
3359,496
3360,335
3361,44
3362,260
3363,10
3364,120
3365,461
3366,182
3367,21
3368,54
3369,154
3370,123
3371,203
3372,11
3373,27
3374,0
3375,274
3376,11
3377,264
3378,149
3379,328
3380,17
3381,3
3382,596
3383,143
3384,34
3385,0
3386,210
3387,98
3388,372
3389,193
3390,129
3391,53
3392,87
3393,505
3394,32
3395,36
3396,373
3397,29
3398,18
3399,113
3400,354
3401,496
3402,102
3403,317
3404,47
3405,34
3406,205
3407,82
3408,29
3409,66
3410,25
3411,0
3412,276
3413,395
3414,250
3415,18
3416,139
3417,82
3418,686
3419,0
3420,0
3421,166
3422,7
3423,288
3424,14
3425,226
3426,225
3427,261
3428,124
3429,10
3430,46
3431,103
3432,18
3433,146
3434,574
3435,13
3436,68
3437,37
3438,42
3439,10
3440,244
3441,262
3442,45
3443,225
3444,0
3445,2
3446,195
3447,247
3448,138
3449,36
3450,5
3451,222
3452,147
3453,300
3454,111
3455,485
3456,70
3457,149
3458,215
3459,12
3460,278
3461,325
3462,49
3463,0
3464,2
3465,126
3466,450
3467,291
3468,141
3469,209
3470,168
3471,51
3472,248
3473,34
3474,372
3475,212
3476,206
3477,13
3478,152
3479,235
3480,95
3481,67
3482,251
3483,37
3484,50
3485,9
3486,21
3487,192
3488,25
3489,213
3490,268
3491,231
3492,30
3493,284
3494,0
3495,17
3496,144
3497,0
3498,34
3499,94
3500,214
3501,211
3502,60
3503,154
3504,108
3505,28
3506,412
3507,66
3508,147
3509,494
3510,264
3511,13
3512,415
3513,353
3514,134
3515,209
3516,170
3517,393
3518,80
3519,25
3520,69
3521,111
3522,96
3523,28
3524,42
3525,281
3526,201
3527,164
3528,0
3529,156
3530,189
3531,195
3532,102
3533,179
3534,363
3535,0
3536,370
3537,327
3538,365
3539,3
3540,251
3541,10
3542,182
3543,248
3544,96
3545,234
3546,400
3547,79
3548,14
3549,424
3550,313
3551,60
3552,68
3553,82
3554,93
3555,598
3556,62
3557,102
3558,26
3559,170
3560,57
3561,0
3562,7
3563,166
3564,137
3565,150
3566,245
3567,205
3568,24
3569,137
3570,317
3571,410
3572,3
3573,240
3574,7
3575,189
3576,125
3577,487
3578,260
3579,3
3580,77
3581,233
3582,240
3583,82
3584,186
3585,135
3586,24
3587,7
3588,24
3589,14
3590,506
3591,248
3592,323
3593,136
3594,231
3595,315
3596,67
3597,176
3598,150
3599,164
3600,0
3601,327
3602,81
3603,83
3604,136
3605,362
3606,367
3607,93
3608,29
3609,278
3610,259
3611,324
3612,191
3613,30
3614,162
3615,376
3616,459
3617,3
3618,14
3619,191
3620,173
3621,164
3622,610
3623,439
3624,175
3625,241
3626,2
3627,462
3628,290
3629,306
3630,83
3631,8
3632,95
3633,377
3634,242
3635,142
3636,295
3637,508
3638,85
3639,249
3640,18
3641,200
3642,6
3643,530
3644,167
3645,94
3646,260
3647,223
3648,666
3649,246
3650,345
3651,411
3652,416
3653,96
3654,26
3655,51
3656,17
3657,68
3658,205
3659,527
3660,29
3661,116
3662,49
3663,136
3664,171
3665,57
3666,191
3667,268
3668,169
3669,273
3670,147
3671,51
3672,347
3673,7
3674,46
3675,68
3676,171
3677,151
3678,90
3679,130
3680,19
3681,327
3682,57
3683,17
3684,0
3685,193
3686,146
3687,672
3688,173
3689,14
3690,40
3691,21
3692,30
3693,99
3694,558
3695,203
3696,0
3697,195
3698,158
3699,212
3700,516
3701,165
3702,25
3703,0
3704,400
3705,571
3706,44
3707,549
3708,369
3709,270
3710,97
3711,65
3712,13
3713,255
3714,500
3715,83
3716,409
3717,131
3718,240
3719,111
3720,161
3721,305
3722,32
3723,545
3724,112
3725,210
3726,17
3727,27
3728,131
3729,114
3730,55
3731,11
3732,336
3733,305
3734,0
3735,33
3736,380
3737,44
3738,145
3739,378
3740,0
3741,183
3742,41
3743,237
3744,335
3745,151
3746,143
3747,214
3748,197
3749,69
3750,399
3751,283
3752,225
3753,8
3754,294
3755,73
3756,202
3757,148
3758,418
3759,0
3760,283
3761,232
3762,69
3763,57
3764,683
3765,40
3766,714
3767,222
3768,173
3769,226
3770,315
3771,6
3772,233
3773,57
3774,57
3775,160
3776,372
3777,11
3778,7
3779,318
3780,29
3781,91
3782,644
3783,392
3784,411
3785,342
3786,332
3787,30
3788,93
3789,132
3790,561
3791,2
3792,231
3793,520
3794,198
3795,582
3796,179
3797,115
3798,149
3799,134
3800,9
3801,223
3802,326
3803,566
3804,6
3805,430
3806,10
3807,10
3808,428
3809,186
3810,73
3811,20
3812,129
3813,313
3814,430
3815,31
3816,136
3817,353
3818,165
3819,645
3820,25
3821,266
3822,106
3823,27
3824,367
3825,222
3826,358
3827,59
3828,56
3829,344
3830,395
3831,232
3832,60
3833,126
3834,11
3835,221
3836,180
3837,36
3838,224
3839,188
3840,5
3841,139
3842,321
3843,101
3844,84
3845,193
3846,150
3847,63
3848,0
3849,34
3850,12
3851,127
3852,186
3853,205
3854,74
3855,431
3856,291
3857,288
3858,264
3859,475
3860,51
3861,0
3862,192
3863,89
3864,21
3865,559
3866,132
3867,300
3868,241
3869,196
3870,126
3871,321
3872,0
3873,0
3874,101
3875,118
3876,145
3877,324
3878,47
3879,490
3880,376
3881,68
3882,62
3883,8
3884,160
3885,104
3886,111
3887,11
3888,111
3889,141
3890,62
3891,24
3892,47
3893,333
3894,765
3895,9
3896,93
3897,165
3898,194
3899,344
3900,103
3901,272
3902,24
3903,188
3904,179
3905,221
3906,79
3907,189
3908,344
3909,112
3910,203
3911,121
3912,0
3913,159
3914,17
3915,454
3916,127
3917,71
3918,772
3919,0
3920,209
3921,0
3922,11
3923,474
3924,54
3925,24
3926,271
3927,0
3928,16
3929,275
3930,494
3931,6
3932,221
3933,11
3934,241
3935,180
3936,31
3937,305
3938,504
3939,233
3940,217
3941,229
3942,103
3943,235
3944,280
3945,80
3946,102
3947,202
3948,2
3949,0
3950,330
3951,237
3952,237
3953,305
3954,654
3955,40
3956,264
3957,161
3958,30
3959,17
3960,587
3961,230
3962,357
3963,176
3964,279
3965,283
3966,581
3967,25
3968,90
3969,347
3970,501
3971,50
3972,121
3973,70
3974,180
3975,196
3976,62
3977,36
3978,101
3979,28
3980,21
3981,801
3982,45
3983,356
3984,211
3985,1
3986,368
3987,296
3988,196
3989,24
3990,232
3991,25
3992,20
3993,14
3994,372
3995,13
3996,387
3997,65
3998,82
3999,22
4000,34
4001,168
4002,186
4003,397
4004,76
4005,16
4006,289
4007,57
4008,239
4009,334
4010,55
4011,6
4012,148
4013,472
4014,597
4015,22
4016,49
4017,237
4018,115
4019,12
4020,4
4021,143
4022,224
4023,103
4024,467
4025,421
4026,71
4027,62
4028,9
4029,304
4030,165
4031,41
4032,56
4033,106
4034,195
4035,392
4036,361
4037,273
4038,87
4039,111
4040,221
4041,226
4042,147
4043,146
4044,236
4045,240
4046,43
4047,134
4048,298
4049,215
4050,419
4051,169
4052,271
4053,157
4054,470
4055,269
4056,67
4057,184
4058,64
4059,675
4060,140
4061,367
4062,220
4063,9
4064,22
4065,302
4066,263
4067,644
4068,99
4069,255
4070,12
4071,525
4072,62
4073,147
4074,230
4075,168
4076,303
4077,235
4078,61
4079,14
4080,73
4081,4
4082,574
4083,310
4084,90
4085,160
4086,7
4087,313
4088,95
4089,86
4090,56
4091,0
4092,150
4093,26
4094,320
4095,262
4096,27
4097,51
4098,363
4099,78
4100,149
4101,159
4102,175
4103,424
4104,252
4105,77
4106,309
4107,414
4108,87
4109,346
4110,339
4111,244
4112,181
4113,0
4114,197
4115,35
4116,34
4117,0
4118,217
4119,400
4120,17
4121,160
4122,151
4123,80
4124,11
4125,0
4126,252
4127,34
4128,46
4129,611
4130,474
4131,451
4132,0
4133,300
4134,66
4135,0
4136,316
4137,227
4138,256
4139,435
4140,661
4141,74
4142,207
4143,102
4144,230
4145,111
4146,25
4147,61
4148,42
4149,15
4150,3
4151,133
4152,175
4153,277
4154,187
4155,101
4156,195
4157,276
4158,0
4159,563
4160,142
4161,45
4162,352
4163,164
4164,256
4165,61
4166,57
4167,0
4168,425
4169,297
4170,6
4171,210
4172,515
4173,128
4174,8
4175,204
4176,6
4177,205
4178,233
4179,427
4180,604
4181,534
4182,101
4183,407
4184,0
4185,5
4186,274
4187,14
4188,301
4189,107
4190,41
4191,0
4192,204
4193,309
4194,274
4195,43
4196,3
4197,92
4198,467
4199,124
4200,274
4201,26
4202,6
4203,296
4204,193
4205,395
4206,261
4207,198
4208,679
4209,669
4210,687
4211,144
4212,100
4213,628
4214,304
4215,71
4216,30
4217,93
4218,118
4219,28
4220,230
4221,249
4222,92
4223,154
4224,8
4225,744
4226,257
4227,31
4228,250
4229,401
4230,74
4231,225
4232,280
4233,146
4234,25
4235,15
4236,240
4237,555
4238,18
4239,164
4240,410
4241,388
4242,141
4243,199
4244,229
4245,7
4246,69
4247,304
4248,380
4249,274
4250,154
4251,28
4252,242
4253,146
4254,261
4255,98
4256,329
4257,92
4258,578
4259,79
4260,190
4261,146
4262,17
4263,0
4264,670
4265,229
4266,4
4267,238
4268,97
4269,476
4270,367
4271,134
4272,11
4273,134
4274,0
4275,224
4276,155
4277,140
4278,17
4279,360
4280,42
4281,97
4282,42
4283,249
4284,42
4285,420
4286,139
4287,72
4288,352
4289,2
4290,3
4291,290
4292,271
4293,282
4294,0
4295,119
4296,128
4297,136
4298,213
4299,521
4300,15
4301,106
4302,471
4303,86
4304,141
4305,258
4306,232
4307,540
4308,88
4309,392
4310,396
4311,23
4312,58
4313,319
4314,202
4315,262
4316,645
4317,37
4318,35
4319,113
4320,495
4321,153
4322,0
4323,559
4324,280
4325,17
4326,175
4327,88
4328,6
4329,22
4330,318
4331,275
4332,641
4333,199
4334,63
4335,321
4336,671
4337,432
4338,68
4339,345
4340,130
4341,36
4342,2
4343,109
4344,459
